row_id,split
9420,train
8637,train
2380,train
3624,train
9466,train
8986,train
1326,train
1266,train
2248,train
3843,train
9997,train
788,train
2431,train
174,train
631,train
2176,train
3363,train
8591,train
7091,train
8414,train
9211,train
7113,train
1739,train
9954,train
3358,train
7129,train
9969,train
9509,train
4451,train
8370,train
542,train
4059,train
382,train
4361,train
5709,train
3063,train
1538,train
1972,train
5941,train
7326,train
609,train
4949,train
459,train
6163,train
7441,train
3410,train
8719,train
9963,train
7361,train
8725,train
8456,train
9710,train
8000,train
1352,train
5894,train
3305,train
1334,train
9529,train
3250,train
6455,train
820,train
105,train
1986,train
1403,train
2637,train
1513,train
9313,train
5932,train
9774,train
2183,train
7894,train
451,train
9845,train
8731,train
5444,train
8540,train
4755,train
4556,train
4510,train
840,train
6124,train
1849,train
4058,train
4637,train
3796,train
2649,train
3335,train
1848,train
5889,train
4633,train
1654,train
1580,train
6554,train
2597,train
1962,train
7686,train
3014,train
1596,train
3534,train
5133,train
3345,train
6030,train
6814,train
4980,train
4589,train
2076,train
2388,train
3186,train
8886,train
3237,train
8286,train
9192,train
284,train
9930,train
7578,train
2484,train
8236,train
8947,train
9647,train
2263,train
7060,train
3862,train
7156,train
5324,train
4523,train
6309,train
2386,train
6871,train
7284,train
4259,train
1143,train
4729,train
4961,train
3864,train
3487,train
5281,train
5500,train
8158,train
7399,train
7054,train
1169,train
5040,train
6061,train
7711,train
4840,train
1262,train
1369,train
3554,train
6848,train
6125,train
4662,train
4086,train
4356,train
2872,train
1520,train
4613,train
9671,train
7694,train
4568,train
8375,train
4427,train
7235,train
439,train
6765,train
2600,train
7919,train
7193,train
2164,train
4976,train
9286,train
6658,train
5262,train
2163,train
9451,train
6220,train
4107,train
140,train
7312,train
7629,train
6956,train
5840,train
50,train
548,train
9269,train
227,train
4992,train
6126,train
7063,train
7764,train
6650,train
3141,train
6617,train
465,train
9546,train
4330,train
3807,train
2009,train
1064,train
4688,train
5871,train
8348,train
985,train
2280,train
8529,train
9953,train
9425,train
7238,train
3948,train
8356,train
5343,train
3917,train
1902,train
5398,train
9604,train
6809,train
4079,train
7715,train
1905,train
5912,train
6193,train
9250,train
9984,train
4984,train
8748,train
1518,train
8689,train
3045,train
5433,train
4160,train
9673,train
7535,train
7654,train
8895,train
3646,train
4117,train
4468,train
5985,train
199,train
1087,train
6471,train
2119,train
8809,train
4277,train
9065,train
6229,train
5389,train
6510,train
2648,train
5387,train
9204,train
8434,train
3190,train
4571,train
4912,train
1497,train
8486,train
3883,train
2656,train
7161,train
8203,train
2458,train
918,train
5478,train
1750,train
2563,train
5560,train
4405,train
109,train
8841,train
5354,train
5036,train
8882,train
5218,train
1052,train
7551,train
5403,train
8528,train
4760,train
6209,train
3770,train
2985,train
2660,train
9692,train
6870,train
4646,train
3361,train
1109,train
5585,train
1480,train
3324,train
6960,train
4230,train
9891,train
2932,train
9404,train
8732,train
9316,train
2515,train
3751,train
7811,train
4953,train
3801,train
3989,train
8120,train
6497,train
5126,train
4809,train
2570,train
7020,train
700,train
9939,train
346,train
7974,train
3977,train
815,train
4884,train
107,train
7619,train
4658,train
4473,train
4513,train
4813,train
9341,train
2072,train
2034,train
8853,train
2545,train
7716,train
3886,train
7339,train
7512,train
7590,train
2962,train
5826,train
3290,train
2423,train
9621,train
875,train
8736,train
3002,train
2295,train
5211,train
6833,train
5512,train
9809,train
1350,train
5410,train
8871,train
720,train
4886,train
9415,train
9223,train
8260,train
3150,train
2921,train
2862,train
3294,train
2430,train
4302,train
5550,train
6755,train
498,train
7923,train
9905,train
7648,train
6711,train
5002,train
15,train
3694,train
7797,train
8044,train
3738,train
6021,train
4139,train
4134,train
108,train
7885,train
7967,train
1278,train
856,train
9706,train
3298,train
1927,train
6949,train
9949,train
3551,train
5161,train
1622,train
4032,train
3576,train
2653,train
7323,train
6603,train
673,train
2462,train
1667,train
8252,train
6625,train
274,train
8676,train
2511,train
4741,train
3785,train
1571,train
2268,train
1005,train
9206,train
5753,train
9426,train
3869,train
7082,train
4974,train
6278,train
5690,train
271,train
2182,train
3957,train
6726,train
7934,train
1140,train
729,train
2998,train
9035,train
1089,train
2175,train
4986,train
4605,train
8339,train
4789,train
9926,train
9198,train
9786,train
6180,train
9595,train
8314,train
4295,train
4018,train
7244,train
7548,train
2664,train
8035,train
3761,train
9481,train
3980,train
8030,train
4963,train
3347,train
6793,train
5156,train
3114,train
4440,train
3393,train
4716,train
1541,train
5400,train
4454,train
9724,train
4993,train
4233,train
7767,train
2775,train
576,train
6969,train
3342,train
4564,train
2397,train
4222,train
9013,train
2322,train
9376,train
2671,train
2187,train
1565,train
6101,train
686,train
4080,train
5543,train
168,train
6420,train
9824,train
7529,train
337,train
5533,train
6480,train
1323,train
3607,train
3389,train
680,train
7856,train
8244,train
3042,train
3323,train
4008,train
7681,train
2807,train
2909,train
2681,train
8489,train
2974,train
2455,train
9587,train
9511,train
1578,train
1090,train
9712,train
3360,train
1016,train
1320,train
8425,train
4917,train
4214,train
8229,train
5342,train
5492,train
2561,train
5804,train
413,train
5489,train
3260,train
3613,train
3884,train
3488,train
136,train
2786,train
350,train
7184,train
1813,train
8967,train
1735,train
5914,train
6835,train
4812,train
7460,train
3702,train
3232,train
6851,train
4305,train
9178,train
4511,train
8220,train
4170,train
1453,train
5693,train
7040,train
1223,train
2663,train
5781,train
2945,train
5785,train
1698,train
2556,train
7153,train
1093,train
7253,train
6938,train
4898,train
790,train
4288,train
1511,train
882,train
2376,train
7519,train
5378,train
36,train
4459,train
1192,train
3099,train
5355,train
8411,train
3636,train
7321,train
6940,train
2622,train
1605,train
9952,train
6639,train
6264,train
1285,train
9098,train
3749,train
7726,train
2764,train
6906,train
2831,train
7445,train
3762,train
9828,train
9820,train
1599,train
4019,train
8121,train
2695,train
3215,train
2146,train
9912,train
7033,train
9747,train
9342,train
4070,train
1559,train
1080,train
9405,train
3798,train
2085,train
6165,train
9293,train
3926,train
1761,train
7670,train
4146,train
8744,train
8631,train
7723,train
7802,train
7407,train
3182,train
5447,train
9167,train
9017,train
913,train
8659,train
6998,train
7035,train
4462,train
8860,train
1485,train
7635,train
7970,train
9577,train
1330,train
4678,train
3384,train
3979,train
5313,train
5480,train
1227,train
817,train
9115,train
5468,train
701,train
6002,train
3407,train
658,train
9050,train
3581,train
6319,train
8072,train
8162,train
7489,train
253,train
3734,train
628,train
8049,train
7676,train
269,train
818,train
7616,train
3240,train
4587,train
5895,train
1368,train
1733,train
6712,train
7915,train
2197,train
8447,train
2195,train
2819,train
8036,train
7741,train
2880,train
5791,train
1361,train
6001,train
4667,train
4300,train
7869,train
564,train
117,train
2768,train
9722,train
9257,train
419,train
738,train
6802,train
3733,train
7643,train
4009,train
7430,train
4665,train
5525,train
5479,train
1726,train
7983,train
192,train
4500,train
991,train
8985,train
6888,train
8930,train
9876,train
9439,train
1490,train
6936,train
5569,train
2221,train
1400,train
5856,train
7288,train
3477,train
7831,train
808,train
6169,train
5068,train
7806,train
6801,train
9500,train
9661,train
6211,train
8622,train
5853,train
1717,train
1482,train
3898,train
5863,train
8980,train
4426,train
7236,train
7729,train
8441,train
388,train
5174,train
8190,train
7304,train
2711,train
4643,train
8574,train
1298,train
1224,train
8526,train
8346,train
6883,train
1084,train
8028,train
6025,train
6673,train
3868,train
9140,train
5143,train
2929,train
8943,train
3936,train
652,train
4802,train
5771,train
4418,train
447,train
703,train
3272,train
5688,train
5104,train
1691,train
792,train
3717,train
1764,train
45,train
8491,train
6353,train
3590,train
2629,train
8974,train
4063,train
1309,train
2466,train
6136,train
7493,train
3509,train
1174,train
5539,train
1120,train
3328,train
151,train
8616,train
927,train
9600,train
7932,train
5866,train
9615,train
9304,train
76,train
231,train
366,train
556,train
7249,train
1789,train
7486,train
9513,train
8067,train
9046,train
7298,train
6058,train
4449,train
4887,train
4469,train
816,train
4810,train
7403,train
2317,train
8092,train
2171,train
9767,train
671,train
6488,train
4578,train
3226,train
3356,train
1564,train
7830,train
5399,train
3048,train
2901,train
8267,train
7283,train
859,train
2003,train
4847,train
1941,train
4774,train
1968,train
9742,train
9154,train
6579,train
519,train
2635,train
1251,train
1405,train
6160,train
5470,train
61,train
9454,train
1548,train
8288,train
8074,train
825,train
7011,train
3078,train
3893,train
5129,train
4202,train
7043,train
3651,train
4943,train
4926,train
7196,train
1937,train
4507,train
2601,train
7467,train
7260,train
2654,train
2272,train
7647,train
1423,train
6839,train
3397,train
4247,train
4570,train
445,train
3287,train
6988,train
4661,train
3350,train
717,train
9234,train
8205,train
4647,train
7,train
2094,train
4077,train
9956,train
2990,train
9375,train
2542,train
1519,train
5239,train
7336,train
8319,train
7800,train
6286,train
5109,train
1681,train
2935,train
363,train
3185,train
2809,train
8779,train
2480,train
1254,train
6798,train
2725,train
2617,train
8593,train
3276,train
3701,train
85,train
8360,train
9468,train
962,train
9291,train
6431,train
8865,train
9735,train
9792,train
3367,train
9611,train
5269,train
903,train
2002,train
4831,train
6329,train
7796,train
822,train
4843,train
4712,train
9528,train
8460,train
1127,train
101,train
4959,train
6495,train
1289,train
4599,train
5796,train
139,train
303,train
8624,train
2095,train
3136,train
4343,train
2077,train
5184,train
2936,train
8961,train
1552,train
6994,train
5111,train
4671,train
5544,train
2553,train
8239,train
2150,train
2332,train
4672,train
731,train
5575,train
539,train
8224,train
7219,train
4930,train
6611,train
8129,train
5023,train
5902,train
6520,train
8503,train
8918,train
9932,train
7984,train
356,train
1180,train
8855,train
4165,train
106,train
1444,train
4152,train
7039,train
8165,train
8159,train
4722,train
7606,train
561,train
7745,train
1329,train
7630,train
2379,train
9460,train
6170,train
611,train
6899,train
6602,train
5166,train
5134,train
4051,train
6084,train
691,train
6385,train
5989,train
27,train
6299,train
2668,train
5849,train
7368,train
6657,train
3060,train
3086,train
7139,train
5075,train
9659,train
7499,train
8535,train
4238,train
595,train
297,train
9317,train
7379,train
8683,train
7532,train
8492,train
707,train
3374,train
9651,train
9261,train
2874,train
3307,train
1971,train
4340,train
4915,train
898,train
915,train
7438,train
6708,train
3841,train
7459,train
9147,train
2426,train
3304,train
9166,train
9309,train
2110,train
9089,train
6935,train
7143,train
6318,train
2612,train
8388,train
1825,train
5168,train
4173,train
4012,train
9576,train
3143,train
6780,train
9686,train
7704,train
9948,train
7683,train
7049,train
2453,train
6822,train
3596,train
7350,train
3188,train
6849,train
6894,train
9607,train
4745,train
9791,train
2279,train
3300,train
7197,train
3071,train
2657,train
221,train
4704,train
360,train
2283,train
4549,train
5620,train
1007,train
3655,train
3169,train
7222,train
3414,train
7864,train
436,train
5656,train
2680,train
7768,train
2551,train
5361,train
624,train
8600,train
2104,train
5432,train
9130,train
1315,train
828,train
8509,train
7437,train
7439,train
8435,train
5788,train
8501,train
177,train
504,train
6340,train
4770,train
5604,train
9490,train
6332,train
7646,train
5499,train
8183,train
522,train
1914,train
2692,train
9055,train
9790,train
1442,train
6079,train
1900,train
3196,train
5822,train
5074,train
5260,train
5712,train
5434,train
665,train
4422,train
130,train
653,train
9601,train
3006,train
367,train
1755,train
8934,train
6254,train
6308,train
4751,train
3768,train
2942,train
6252,train
12,train
6241,train
4654,train
4927,train
7824,train
3726,train
8195,train
4969,train
1455,train
3007,train
7992,train
7714,train
3248,train
1888,train
361,train
4109,train
347,train
386,train
4133,train
5114,train
8804,train
899,train
2053,train
2902,train
8464,train
8658,train
6756,train
5228,train
9638,train
8738,train
1913,train
5284,train
8570,train
5115,train
1636,train
8034,train
25,train
8273,train
2304,train
761,train
492,train
8281,train
9141,train
5758,train
338,train
7874,train
2106,train
3448,train
2903,train
6958,train
3492,train
2829,train
8743,train
9995,train
7977,train
9976,train
7308,train
7056,train
8467,train
7307,train
323,train
7069,train
8477,train
1910,train
512,train
2701,train
4996,train
945,train
1366,train
7013,train
5368,train
495,train
7123,train
9152,train
6435,train
3454,train
4352,train
8626,train
594,train
9857,train
6812,train
9042,train
5422,train
385,train
1159,train
6075,train
1429,train
1897,train
5130,train
1561,train
7653,train
1102,train
8380,train
2037,train
3027,train
4796,train
1170,train
3352,train
4800,train
1948,train
3937,train
6478,train
9302,train
8080,train
4859,train
5827,train
4822,train
1056,train
3220,train
3988,train
1801,train
5372,train
7092,train
6766,train
6553,train
6689,train
5186,train
3616,train
8113,train
554,train
7565,train
1222,train
4627,train
9107,train
9452,train
8630,train
9134,train
281,train
8279,train
1890,train
6283,train
4749,train
4090,train
325,train
1128,train
9830,train
2492,train
9465,train
9874,train
2586,train
2185,train
6972,train
9642,train
3568,train
3588,train
3606,train
375,train
1551,train
7187,train
4945,train
684,train
4689,train
9281,train
7925,train
712,train
5427,train
1478,train
5767,train
7593,train
9637,train
417,train
3161,train
1734,train
185,train
5245,train
4590,train
1191,train
1814,train
8251,train
4025,train
4273,train
6942,train
906,train
4415,train
6923,train
9428,train
4983,train
617,train
7858,train
1834,train
4588,train
6050,train
7526,train
645,train
9208,train
8329,train
3660,train
8431,train
8301,train
6029,train
5956,train
8442,train
9230,train
7842,train
5948,train
5297,train
1931,train
3423,train
6916,train
1445,train
8088,train
2638,train
3122,train
2886,train
6322,train
8776,train
9901,train
6166,train
4011,train
1549,train
8285,train
6256,train
7332,train
4593,train
6952,train
1367,train
5460,train
7216,train
6725,train
9339,train
3829,train
9709,train
8997,train
2940,train
7889,train
9927,train
514,train
4401,train
202,train
728,train
2028,train
1295,train
1994,train
5006,train
500,train
8716,train
8199,train
5406,train
765,train
3552,train
5045,train
6390,train
7450,train
2270,train
3166,train
4759,train
8213,train
9978,train
99,train
7944,train
5595,train
8883,train
690,train
6980,train
558,train
5367,train
7126,train
528,train
1002,train
6842,train
4017,train
320,train
9422,train
3741,train
1114,train
6895,train
7814,train
5784,train
213,train
1311,train
5564,train
742,train
5073,train
1967,train
9031,train
9059,train
914,train
2196,train
6097,train
2873,train
4649,train
5071,train
2721,train
8495,train
6981,train
5858,train
291,train
2100,train
8769,train
1999,train
7097,train
9653,train
8510,train
3577,train
4179,train
2897,train
282,train
7956,train
1332,train
597,train
1392,train
7722,train
4918,train
6672,train
956,train
9236,train
2,train
8901,train
1437,train
9265,train
8595,train
2198,train
9729,train
6320,train
1832,train
6716,train
4964,train
3303,train
4304,train
1287,train
9325,train
1239,train
9929,train
8094,train
2645,train
5417,train
5986,train
6743,train
6388,train
9299,train
2041,train
760,train
909,train
5382,train
9777,train
2323,train
7428,train
1479,train
7145,train
4419,train
1664,train
4436,train
2297,train
9565,train
9245,train
464,train
1893,train
3675,train
8628,train
8338,train
7717,train
5083,train
1623,train
6078,train
462,train
4913,train
7185,train
5217,train
2451,train
1027,train
9364,train
3429,train
6881,train
3204,train
8739,train
5443,train
5663,train
2384,train
8103,train
4791,train
5455,train
5522,train
319,train
1040,train
9306,train
187,train
7589,train
8132,train
4675,train
7114,train
8186,train
7698,train
4870,train
625,train
7074,train
4981,train
8164,train
313,train
4185,train
6194,train
9770,train
4166,train
687,train
9694,train
2801,train
4043,train
3743,train
343,train
9231,train
1331,train
6651,train
1719,train
9571,train
7268,train
6290,train
3225,train
7713,train
4844,train
1743,train
3911,train
9727,train
3469,train
3046,train
4598,train
3817,train
8354,train
710,train
1928,train
5179,train
3442,train
4190,train
8198,train
5615,train
6044,train
7504,train
9118,train
4559,train
5056,train
9433,train
6866,train
5532,train
757,train
4488,train
9229,train
2727,train
8965,train
4952,train
2418,train
7053,train
7412,train
1200,train
8665,train
5770,train
3067,train
4383,train
6147,train
4956,train
8174,train
2344,train
222,train
3049,train
8289,train
156,train
5028,train
4045,train
6315,train
8352,train
3132,train
5530,train
6746,train
6967,train
5147,train
1633,train
6787,train
4676,train
4360,train
7358,train
8792,train
6879,train
3947,train
8979,train
5698,train
2215,train
7251,train
3780,train
7898,train
4073,train
9475,train
6884,train
5340,train
5089,train
2772,train
9738,train
6775,train
9538,train
154,train
1922,train
8623,train
6850,train
4292,train
9416,train
9047,train
7759,train
9699,train
2088,train
9966,train
3040,train
2044,train
426,train
4808,train
7354,train
4394,train
4944,train
3180,train
1957,train
4894,train
8384,train
6563,train
622,train
3860,train
7950,train
9450,train
7873,train
9962,train
7953,train
8778,train
8125,train
5159,train
2347,train
6852,train
6723,train
9414,train
4253,train
7602,train
333,train
9121,train
4879,train
7804,train
4686,train
5730,train
8565,train
2981,train
2833,train
7022,train
8512,train
1930,train
1011,train
4567,train
5628,train
3121,train
9077,train
5757,train
7868,train
9814,train
6107,train
939,train
2632,train
4955,train
3603,train
2694,train
8466,train
1641,train
9386,train
8160,train
3536,train
1003,train
749,train
4435,train
4854,train
2443,train
9836,train
2199,train
6968,train
158,train
6122,train
2678,train
3346,train
3707,train
1846,train
8056,train
5107,train
2508,train
485,train
8634,train
4211,train
7276,train
2852,train
1554,train
6164,train
8429,train
7569,train
5309,train
7269,train
9520,train
7425,train
5755,train
2926,train
893,train
8169,train
6703,train
4112,train
7880,train
9027,train
9818,train
314,train
1335,train
8948,train
1419,train
9606,train
2509,train
9626,train
5944,train
2912,train
4184,train
8698,train
2661,train
3484,train
5668,train
5235,train
7985,train
38,train
9943,train
7217,train
8134,train
9534,train
601,train
3406,train
4327,train
1060,train
2575,train
6287,train
3816,train
1466,train
5528,train
3731,train
6819,train
6448,train
9882,train
335,train
3424,train
455,train
4346,train
9248,train
4715,train
4914,train
8977,train
7738,train
1234,train
8499,train
5838,train
7899,train
9090,train
5958,train
8147,train
1491,train
9756,train
6073,train
2241,train
3142,train
9616,train
1560,train
147,train
3170,train
4490,train
6281,train
4783,train
6772,train
2121,train
8451,train
2086,train
3852,train
5571,train
4882,train
9372,train
9515,train
1051,train
6386,train
2662,train
2151,train
4592,train
5411,train
6065,train
359,train
5864,train
4057,train
5471,train
2913,train
2682,train
8398,train
1221,train
6203,train
3017,train
3228,train
1261,train
2298,train
7678,train
460,train
8240,train
1414,train
5565,train
8192,train
8571,train
1380,train
779,train
4309,train
2184,train
5700,train
7621,train
7881,train
1526,train
2173,train
1385,train
1991,train
5148,train
5715,train
2846,train
3661,train
3640,train
2778,train
6247,train
3903,train
5568,train
1006,train
9495,train
7835,train
3123,train
2804,train
5394,train
8263,train
2394,train
7101,train
9232,train
7176,train
3334,train
1749,train
17,train
4521,train
1808,train
3244,train
5117,train
2928,train
1395,train
8661,train
6204,train
4228,train
3710,train
9026,train
7292,train
267,train
8559,train
6929,train
2609,train
2162,train
844,train
2703,train
2785,train
3273,train
1815,train
2613,train
2918,train
1378,train
8988,train
1181,train
9119,train
6296,train
5616,train
7540,train
6778,train
772,train
3376,train
6781,train
256,train
3672,train
8488,train
1306,train
8276,train
4975,train
4794,train
305,train
8815,train
3380,train
4585,train
8505,train
1960,train
1649,train
6794,train
9991,train
5977,train
6584,train
2007,train
5077,train
6347,train
9254,train
1496,train
4209,train
7994,train
4124,train
7926,train
9359,train
3269,train
7828,train
2348,train
1164,train
9996,train
1894,train
1049,train
9349,train
8816,train
715,train
6481,train
3945,train
7279,train
6808,train
2693,train
8885,train
588,train
8215,train
6738,train
4973,train
3309,train
6540,train
4255,train
5973,train
8597,train
6363,train
6512,train
2927,train
3808,train
5314,train
2988,train
6797,train
4242,train
1821,train
510,train
2349,train
3495,train
9075,train
5923,train
5020,train
9381,train
2761,train
3897,train
9184,train
3690,train
515,train
5465,train
4611,train
8922,train
4391,train
7513,train
2476,train
425,train
8344,train
4790,train
1167,train
5436,train
4033,train
7520,train
5016,train
434,train
3790,train
2367,train
1592,train
9813,train
9067,train
3090,train
3081,train
3113,train
3611,train
8786,train
8619,train
2910,train
8913,train
2628,train
5748,train
5419,train
8323,train
4817,train
5401,train
946,train
1574,train
3705,train
2414,train
9878,train
894,train
1059,train
9987,train
9374,train
3428,train
3582,train
348,train
5424,train
4320,train
4332,train
8983,train
4120,train
1125,train
7492,train
463,train
8567,train
613,train
1072,train
8093,train
8378,train
3008,train
6450,train
8799,train
9527,train
7550,train
5099,train
9591,train
9430,train
1404,train
3354,train
9561,train
7766,train
8321,train
3647,train
3052,train
2876,train
2771,train
9032,train
981,train
6395,train
994,train
272,train
6185,train
5618,train
285,train
8971,train
8416,train
1151,train
1473,train
1947,train
7918,train
8335,train
7221,train
2404,train
6633,train
9990,train
6117,train
5243,train
2097,train
8812,train
4841,train
4196,train
610,train
6769,train
5600,train
6186,train
2004,train
9580,train
7998,train
747,train
4623,train
171,train
3857,train
6064,train
726,train
5058,train
9853,train
1501,train
1727,train
2536,train
8546,train
7820,train
329,train
6840,train
5945,train
1756,train
6485,train
2837,train
371,train
3041,train
9279,train
9993,train
581,train
5723,train
8367,train
2938,train
8709,train
6847,train
1676,train
5653,train
1353,train
7783,train
2606,train
9181,train
733,train
9981,train
9471,train
4434,train
9079,train
1597,train
4141,train
3985,train
5890,train
836,train
7641,train
734,train
4371,train
1506,train
8829,train
3336,train
5887,train
8908,train
4325,train
211,train
8507,train
8480,train
6019,train
369,train
5012,train
1069,train
1193,train
7470,train
7779,train
6509,train
640,train
4516,train
8647,train
2052,train
7895,train
9679,train
7849,train
2246,train
1953,train
273,train
6637,train
6591,train
9896,train
5561,train
6616,train
9137,train
9435,train
1877,train
2503,train
1793,train
6501,train
784,train
7223,train
1583,train
2891,train
4807,train
2733,train
4281,train
7761,train
7559,train
4087,train
4618,train
5915,train
1500,train
3409,train
2211,train
4825,train
2128,train
6646,train
1988,train
8541,train
1406,train
6207,train
1280,train
8910,train
6062,train
3068,train
4494,train
2885,train
3795,train
8646,train
2050,train
2186,train
3431,train
4027,train
2060,train
2316,train
5407,train
5590,train
1812,train
8596,train
7537,train
6522,train
1246,train
5954,train
8579,train
5091,train
9739,train
468,train
4776,train
9288,train
9195,train
2732,train
874,train
1357,train
8813,train
6750,train
1374,train
1916,train
1595,train
5011,train
9707,train
5705,train
4622,train
3900,train
7946,train
8333,train
240,train
5135,train
6187,train
5554,train
6459,train
1870,train
3152,train
3058,train
780,train
4442,train
8671,train
8907,train
8518,train
669,train
102,train
4922,train
2877,train
3189,train
8176,train
4515,train
3998,train
4193,train
3357,train
8773,train
6449,train
7624,train
120,train
3050,train
4092,train
8126,train
6404,train
7021,train
4544,train
6614,train
4631,train
5507,train
3329,train
6618,train
4199,train
8100,train
5727,train
7650,train
4491,train
8042,train
6140,train
6947,train
5546,train
807,train
5921,train
7356,train
1582,train
4795,train
8031,train
8119,train
5636,train
4543,train
2823,train
2889,train
9980,train
1103,train
5669,train
4891,train
3713,train
389,train
489,train
1259,train
6035,train
1619,train
2752,train
2219,train
9992,train
3464,train
1463,train
266,train
1408,train
6767,train
7080,train
5955,train
5549,train
5108,train
4213,train
546,train
8188,train
3474,train
9867,train
6592,train
7476,train
1301,train
9126,train
5100,train
4249,train
8851,train
4682,train
6698,train
8337,train
2292,train
4423,train
3685,train
7183,train
8217,train
377,train
3496,train
4503,train
6149,train
9169,train
7125,train
5815,train
1359,train
1966,train
66,train
952,train
2015,train
6517,train
7659,train
9737,train
2813,train
8611,train
7227,train
7426,train
4220,train
5054,train
4013,train
1302,train
1294,train
8063,train
7755,train
9378,train
3861,train
7536,train
1107,train
3077,train
2471,train
1562,train
8867,train
118,train
1992,train
3010,train
5081,train
7612,train
23,train
2972,train
9650,train
8307,train
7314,train
8701,train
9413,train
4432,train
8485,train
900,train
6647,train
9918,train
6734,train
7533,train
2781,train
9868,train
9388,train
5934,train
6873,train
3267,train
3752,train
1161,train
8909,train
6953,train
3539,train
3378,train
8018,train
3283,train
1826,train
6105,train
2042,train
4575,train
6392,train
2403,train
8104,train
1588,train
5341,train
5175,train
8373,train
949,train
7301,train
1231,train
7167,train
821,train
9165,train
1772,train
6983,train
6138,train
3280,train
3299,train
2439,train
9578,train
3343,train
7453,train
6011,train
9285,train
5821,train
3872,train
7224,train
6379,train
8022,train
206,train
4055,train
3032,train
866,train
2442,train
3681,train
9763,train
8261,train
854,train
9044,train
6040,train
1248,train
4244,train
1627,train
1116,train
4946,train
7168,train
2811,train
7692,train
540,train
6121,train
7186,train
3973,train
5917,train
8202,train
6359,train
3789,train
5163,train
7016,train
2301,train
6823,train
744,train
2835,train
2152,train
2231,train
9586,train
4899,train
8891,train
8755,train
7155,train
1572,train
5384,train
6761,train
6759,train
2222,train
3129,train
3394,train
769,train
9723,train
9380,train
4580,train
1705,train
1399,train
4417,train
6620,train
9539,train
965,train
1970,train
7363,train
1747,train
3381,train
5251,train
3569,train
5112,train
2258,train
552,train
5505,train
7394,train
5876,train
3057,train
8399,train
1045,train
6890,train
3778,train
2019,train
5643,train
4595,train
3773,train
2087,train
1030,train
6466,train
862,train
5792,train
2144,train
7693,train
8926,train
433,train
1325,train
5086,train
9491,train
7996,train
8955,train
6045,train
6992,train
1310,train
9370,train
5332,train
9403,train
7575,train
9352,train
6715,train
8430,train
6179,train
3909,train
4317,train
5632,train
7708,train
8210,train
2996,train
392,train
1799,train
2212,train
5004,train
4928,train
7481,train
4987,train
6051,train
5722,train
5898,train
203,train
3724,train
1778,train
5925,train
5872,train
5608,train
6127,train
559,train
639,train
4601,train
1228,train
9840,train
4066,train
3202,train
2252,train
2894,train
193,train
2922,train
9123,train
3570,train
6533,train
6082,train
2149,train
7674,train
5515,train
3187,train
5918,train
8082,train
8861,train
7159,train
3214,train
2777,train
5910,train
6288,train
9303,train
8312,train
6608,train
3826,train
5232,train
8806,train
3275,train
1475,train
5121,train
4750,train
349,train
7969,train
9658,train
8645,train
1412,train
7387,train
6586,train
178,train
6654,train
245,train
5961,train
6346,train
98,train
9441,train
1612,train
3515,train
9644,train
6099,train
84,train
998,train
112,train
7367,train
6806,train
598,train
9610,train
3935,train
4965,train
812,train
2941,train
1176,train
2156,train
8078,train
978,train
3959,train
7847,train
7231,train
2244,train
5145,train
5538,train
9974,train
5614,train
1949,train
9964,train
4519,train
235,train
7418,train
1738,train
5357,train
3197,train
9150,train
7727,train
3772,train
587,train
7484,train
9531,train
3340,train
8879,train
3859,train
9224,train
3473,train
1324,train
8737,train
2273,train
6006,train
4777,train
3108,train
2055,train
8718,train
9356,train
4862,train
8255,train
5302,train
7736,train
6924,train
224,train
8568,train
5328,train
878,train
7701,train
7146,train
8915,train
3993,train
8824,train
7259,train
3546,train
9459,train
5155,train
4735,train
9683,train
599,train
6092,train
9687,train
8543,train
562,train
8966,train
8609,train
6790,train
5320,train
2816,train
9311,train
7758,train
1499,train
64,train
6832,train
7781,train
5153,train
5629,train
34,train
9205,train
7048,train
4740,train
2227,train
88,train
6000,train
4181,train
8168,train
5625,train
9367,train
612,train
2032,train
6872,train
7086,train
1313,train
1786,train
9897,train
3483,train
3432,train
6297,train
740,train
2040,train
8749,train
110,train
5519,train
897,train
683,train
33,train
6821,train
5692,train
4846,train
7480,train
8993,train
9045,train
8678,train
8219,train
8145,train
1670,train
1725,train
6686,train
5645,train
6919,train
4001,train
8496,train
1830,train
9780,train
3573,train
5836,train
8642,train
3291,train
1776,train
7875,train
1791,train
1477,train
197,train
3949,train
5514,train
4498,train
5048,train
6141,train
3550,train
5317,train
9407,train
2850,train
230,train
9680,train
4738,train
6810,train
3064,train
8715,train
3758,train
6504,train
2030,train
1050,train
6371,train
5362,train
4936,train
5685,train
4849,train
1042,train
6292,train
6619,train
9573,train
3400,train
8091,train
2437,train
6681,train
1341,train
3838,train
3669,train
7465,train
8382,train
2805,train
570,train
129,train
7364,train
7861,train
8452,train
5000,train
3025,train
7527,train
9399,train
4416,train
4982,train
4256,train
8944,train
9396,train
793,train
6409,train
4693,train
6799,train
6736,train
4183,train
8161,train
7554,train
9911,train
6714,train
4175,train
2596,train
2200,train
8235,train
5214,train
7656,train
473,train
9447,train
8545,train
6934,train
6200,train
7202,train
8704,train
7478,train
3600,train
5586,train
5193,train
1576,train
1534,train
5745,train
1019,train
7968,train
1286,train
145,train
5696,train
1779,train
9829,train
7815,train
9678,train
1668,train
7798,train
2639,train
